Age,fnlwgt,Education-Num,Capital Gain,Capital Loss,Hours per week,Workclass,Education,Martial Status,Occupation,Relationship,Country,Sex,Race,preds
25.733199943723214,105560.15725268162,9.980707410923133,2.125729201689936,1.6272160390648582,40.169189381506044,Private,7th-8th,Separated,Other-service,Wife,United-States,Female,Asian-Pac-Islander,0.0
61.03110533955468,138324.5126101792,10.016111396422419,-41.17185471300122,-3.6572816553044243,12.72008350139114,Self-emp-not-inc,HS-grad,Widowed,Prof-specialty,Other-relative,United-States,Male,White,0.0
43.30436308712295,118120.38289206898,9.009180333784993,-5.212781607756953,-0.48955020525126103,39.95237055036942,Local-gov,HS-grad,Separated,Other-service,Own-child,El-Salvador,Male,White,0.0
31.4269582061187,238436.51325214858,9.018871634144963,-83.98344937670282,5.948753113720963,40.058305209822876,Private,10th,Divorced,Machine-op-inspct,Unmarried,United-States,Male,White,0.0
27.583732207589513,294704.19130185875,9.015167107094117,-45.76743520741318,1.9015875450098285,39.96584829942154,Private,5th-6th,Married-civ-spouse,Other-service,Husband,Thailand,Male,White,0.0
41.108776642790644,100327.83893417899,9.037795699090314,-93.28468675100807,-2.002373681481884,40.21996341285764,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Own-child,Poland,Male,White,0.0
54.541287396654766,197662.75453613864,8.971186038443571,142.1800751159955,-2.5889636439440795,45.26269938593977,Private,HS-grad,Never-married,Sales,Not-in-family,United-States,Female,Other,0.0
34.99827566561981,236371.36699699023,6.887473799317818,-1.201405593767917,-2.0332603446960067,40.060293990357536,Private,HS-grad,Separated,Craft-repair,Not-in-family,United-States,Male,White,0.0
26.87005249751225,297281.2197505028,9.994234689728948,6628.658902860596,-4.61934155629674,40.079400173957694,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,United-States,Male,White,0.0
35.666120755953116,248694.32480885077,14.239511180279518,29.127962489442343,-1.2004679643273475,40.15528867629529,Private,HS-grad,Divorced,Adm-clerical,Wife,Japan,Male,White,0.0
40.15902795105293,197688.3696522632,10.005831398392745,-53.788293162549664,0.9129525093863413,40.19339871705226,Local-gov,HS-grad,Never-married,Handlers-cleaners,Husband,Trinadad&Tobago,Male,Other,0.0
60.019632981556214,163345.7995530391,5.459097256239825,8198.779807195857,-2.710919758342429,40.06699954919769,Self-emp-not-inc,12th,Married-civ-spouse,Handlers-cleaners,Own-child,Germany,Male,White,0.0
38.98103820426234,324303.12629967387,7.144799778013303,-79.73066398042246,-1.8460540716562321,50.9556453858389,Private,HS-grad,Never-married,Other-service,Unmarried,El-Salvador,Male,Black,0.0
61.66131159465615,305478.6913066567,8.02571474056476,-54.037408415076484,-0.08376325971951727,50.18630403900576,Private,HS-grad,Never-married,Craft-repair,Husband,Ecuador,Female,White,0.0
59.31867286626033,480610.92918215005,13.03105353507943,38.29713900391834,-1.75904985877972,40.08964628004104,Private,HS-grad,Never-married,Adm-clerical,Unmarried,United-States,Male,White,0.0
27.32561208544008,279429.44446910697,9.997988795976871,7447.1328823513995,-5.634990909714466,39.88814442017144,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,Japan,Female,White,0.0
25.450329343605347,185412.16801844214,9.04255446681515,-6.630785139537036,-3.1196612364241005,40.107361316180175,Private,HS-grad,Never-married,Other-service,Unmarried,United-States,Female,Black,0.0
47.20208942568258,146845.94823562304,9.028077265413902,-87.998240102415,-1.1910471543329626,31.367122590955194,Private,11th,Never-married,Adm-clerical,Not-in-family,Vietnam,Female,White,0.0
27.2073759585036,157268.80830423906,10.996377088286755,14.117937245403493,-0.5878262340688563,9.744726051706344,Private,Some-college,Married-civ-spouse,Tech-support,Not-in-family,Mexico,Male,White,0.0
26.636159235492414,149654.8062723245,9.01197502633632,-23.206185320729865,-5.479741938202927,40.01312548276896,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Mexico,Male,White,0.0
48.216825434417274,153347.6987878449,9.070878970634702,15.113095062312512,0.9554544496438607,40.08762610019052,Private,HS-grad,Never-married,Prof-specialty,Own-child,United-States,Male,White,0.0
52.538504572044204,65493.61169191139,11.153058960136047,-21.86778813528073,1.6475110821274457,40.06860881129468,Private,HS-grad,Married-civ-spouse,Sales,Other-relative,United-States,Male,White,0.0
71.2537878828138,69307.242566771,8.399764144084346,114.49807169773972,1.0570735067561998,39.85929833513311,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,Mexico,Male,White,0.0
23.949830991331226,134988.21120386184,3.99689736331265,-21.165114260909153,0.257513652731629,8.189888315676864,Private,12th,Never-married,Prof-specialty,Unmarried,United-States,Female,White,0.0
